customer_tweet_id,brand_tweet_id,created_at,customer_message,brand_response
1611300,1611299,Sun Nov 05 11:38:04 +0000 2017,@VirginTrains do you think I’ll be able to get a seat on 1251 Edinburgh to Euston currently on1103 Dundee to Kgx not prepared to stand 7hrs,@442404 This is for @120576 to help with. ^PA
1611297,1611298,Sun Nov 05 11:45:15 +0000 2017,"Hi @VirginTrains , I know you’re busy but how do I get from Euston to Wigan today please? https://t.co/XM0PM7PjpX","@468094 1/2 Hi Ian, services are expected to be on the move again shortly, but we do have ticket acceptance in place with other"
1608855,1611301,Sun Nov 05 11:37:29 +0000 2017,@VirginTrains Any trains coming up to Liverpool from London yet?,"@494547 Not yet I'm afraid, we hope services will be running soon. ^PA"
1611302,1611303,Sun Nov 05 13:20:59 +0000 2017,@VirginTrains What’s the situation now please?,@494547 Services are running but very delayed I'm afraid. ^PA
1611304,1611306,Sun Nov 05 13:52:33 +0000 2017,@VirginTrains How delayed is very delayed please? 1-2 hours? Longer?,@494547 Which service are you travelling on? ^MM
1611308,1611307,Sun Nov 05 11:36:09 +0000 2017,Terrible service on the 08:20 Manchester Pic to Euston @VirginTrains. Garbage.,"@494548 Sorry for that, you can claim via https://t.co/g8naUldF1v ^PA"
1611311,1611309,Sun Nov 05 10:59:10 +0000 2017,"@VirginTrains Hi! Really feeling for your team just now! 😅
How can I get from London to Milton Keynes today please? (Had ticket from Euston)",@494549 2/2 staff will be able to provide further updates ^HP
1611310,1611312,Sun Nov 05 11:54:26 +0000 2017,@VirginTrains All good! I’m on my way from Euston. Thank you!,@494549 Ah that's great to hear! Have a good journey ^HP
1611311,1611313,Sun Nov 05 10:59:10 +0000 2017,"@VirginTrains Hi! Really feeling for your team just now! 😅
How can I get from London to Milton Keynes today please? (Had ticket from Euston)","@494549 1/2 Hi Dave, we're so sorry for the inconvenience caused. Services are expected to be on the move again shortly, but station"
1611316,1611314,Sun Nov 05 11:35:38 +0000 2017,@VirginTrains is there a delay on the 12:23 from Crewe to Euston?,@494550 It may be delayed but we expect it to be running. ^PA
1611286,1611317,Sun Nov 05 10:58:04 +0000 2017,@VirginTrains @140497 @120576 @GWRHelp @242596 @122155 @121516 What about advanced tickets?,"@494551 These can be used on other operators services too, Steven ^HP"
1611319,1611318,Sun Nov 05 11:31:15 +0000 2017,@VirginTrains how come no direct trains from Durham to London today?,@494552 This is for @120576 to help with. ^PA
1611322,1611320,Sun Nov 05 11:32:21 +0000 2017,@VirginTrains what’s the best advice right now for travelling from Euston to Rugby please? Wait here or which alternative route? Thanks!,@365678 You could travel with @140497 towards the midlands Mark. ^PA
1611324,1611323,Sun Nov 05 11:32:55 +0000 2017,@VirginTrains Hi is the 12.15 train to Liverpool from Euston due to run,@494553 It will be due to run but it may well be delayed. ^PA
1611326,1611325,Sun Nov 05 10:57:29 +0000 2017,@VirginTrains 10.38 from Liverpool to Euston not going anywhere. Could you give me an update please?,"@494554 Apologies for the delay Alex, please claim compensation here: https://t.co/nGHDndq5eI ^HP"
1611328,1611327,Sun Nov 05 10:57:28 +0000 2017,Love being stuck in a queue of trains..on thr wrong line as it is into London...😲😲🙄@virgintrains,"@494555 Apologies Andy, we're experiencing disruption across our network due to a signalling failure I'm afraid ^HP"
1611330,1611329,Sun Nov 05 11:33:08 +0000 2017,Hey @VirginTrains! 1. You guys are doing an awesome job 2. Are all trains from London booked to run but possibly delayed?,"@428747 Some are cancelled Paul, you can find details here https://t.co/5q6Ht6eQw1. ^PA"
1611335,1611333,Sun Nov 05 11:33:10 +0000 2017,"My boy, like a kid at Christmas being told he'd see @306977 for 1st time. His face after @VirginTrains get involved... https://t.co/cFUjQThuay","@494174 @306977 Sorry for that Ben, this is due to a signalling issue at Milton Keynes Central. ^PA"
1611338,1611337,Sun Nov 05 10:52:56 +0000 2017,@VirginTrains hi! Any news on the 10:37 Wilmslow - Euston? Xxx,"@494557 Apologies for the delay in getting back to you, are you onboard now? ^HP"
1611340,1611339,Sun Nov 05 10:55:13 +0000 2017,Gotta love the rail network. Been sat at the NEC for 30 mins en route to London and not moved. Shouldn't even be on this line @VirginTrains,"@494558 So sorry for the delay today, Ian, please claim Delay Repay here: https://t.co/JGEcacj7wV ^HP"
1611343,1611341,Sun Nov 05 11:24:16 +0000 2017,@VirginTrains have messaged you please can you help,"@494559 Apologies, we're receiving a high volume of messages currently but we'll get back to you as soon as we can ^HP"
1611342,1611344,Sun Nov 05 13:21:44 +0000 2017,@VirginTrains Any news on a reply please,"@494559 Really sorry for the delay in getting back to you, we'll look at this now ^HP"
1611346,1611345,Sun Nov 05 11:26:54 +0000 2017,Stuck on Kings Cross station with 2 toddlers waiting for trains with no info thanks to the usual shockingly poor service from @VirginTrains,"@494560 Hi Trevor, we'll pass this over to our colleagues at @120576 as this is their station ^HP"
1611842,1611840,Sun Sep 10 09:50:05 +0000 2017,"@VirginTrains Hi there, sent an online query on 31st August via your website, should I have heard anything back by now? Thank you 🙂",@494667 It can take up to 28 days for a full response to be issued. Have you received any VT reference Fiona? ^CB
1611843,1611844,Sun Nov 05 11:26:38 +0000 2017,@VirginTrains Still awaiting a reply to my email sent on 28th September... 😕😕,"@494667 Hi Fiona, sorry to hear that. Did you receive a VT reference number? ^HP"
1611845,1611846,Sun Nov 05 12:35:55 +0000 2017,"@VirginTrains Hi there, no, can't see a VT ref no. in any of the replies I've had so far","@494667 Ah apologies Fiona, which email address did you contact us on please? ^HP"
1611847,1611849,Sun Nov 05 12:56:23 +0000 2017,@VirginTrains __email__ - I've had 2 replies to my original query but no response to my last email dated 28th September,@494667 @120576 can assist with this. ^PA
1612095,1612093,Sun Nov 05 12:15:28 +0000 2017,Almost 2hour delay @VirginTrains 😡 worse than flying!!!,"@494724 Sorry for that, you can claim via https://t.co/1sMeLR10Jc ^PA"
1612097,1612096,Sun Nov 05 12:14:53 +0000 2017,"@VirginTrains The 13.37 from Euston to Manchester says 'delayed', how long would this delay be?",@494725 Not sure exacltly how long for sorry. ^PA
1612100,1612098,Sun Nov 05 12:14:40 +0000 2017,On @VirginTrains for the @21080 @255963 game and we are delayed 1hr 40mins. Thank you very much @VirginTrains there goes our hospitality,"@430225 @21080 @255963 Sorry for that Nick, this was due to a signalling fault at Milton Keynes. ^PA"
1612104,1612102,Sun Nov 05 12:14:37 +0000 2017,@VirginTrains is the 12:23 to Preston running? If not what should I do?,"@494726 It is due to run, but slightly delayed. ^PA"
1612106,1612105,Sun Nov 05 11:27:52 +0000 2017,@VirginTrains How do I get delay repay when I’m booked on an open return and my train has been cancelled?,"@494727 Hi Heidi, please claim via our online form here: https://t.co/lYc4k5MkcS ^HP"
1612108,1612107,Sun Nov 05 12:22:54 +0000 2017,@VirginTrains Any advice?,@494728 Services are running so you can get on the next available service to Liverpool. ^PA
1612112,1612111,Sun Nov 05 11:53:04 +0000 2017,@VirginTrains what's best way to get from London to Liverpool right now?,"@494728 Hi Rupesh, service are now slowly getting back on the move. Are you currently at Euston? ^HP"
1612114,1612113,Sun Nov 05 11:01:14 +0000 2017,"Murder on the Piccadilly Express update: After 1hr stuck at Hemel, the @VirginTrains 9:20 Eus-Pic is moving",@494008 Glad to hear you're on the move. We're so sorry for your delay ^HP
1611218,1612115,Sun Nov 05 11:01:11 +0000 2017,@VirginTrains So 10:20 from Euston not leaving from Euston... does this classify as cancelled? I.e. full refund?,"@256918 Hi James, you can claim a full refund here: https://t.co/p7dLwqQpkS Apologies for the inconvenience caused^HP"
1612117,1612116,Sun Nov 05 12:13:00 +0000 2017,"Euston to KX, KX to Euston... Finally on a train- not ideal @VirginTrains, but thanks for the free coffee @123313 - it definitely helped!",@494729 @123313 Sorry for that. ^PA
1612120,1612118,Sun Nov 05 12:12:45 +0000 2017,@VirginTrains is the 14:05 Euston to Liverpool Lime Street be running? Don’t want my pregnant wife caught in crush from overrunning,@494730 It will be running but may be slightly delayed. ^PA
1612123,1612121,Sun Nov 05 12:12:27 +0000 2017,@VirginTrains Heading to Holyhead. Couldn’t get info at Euston after train cancelled so got on reinstated Glasgow train. Assume ticket valid?,@494731 Yes it will be. ^PA
1612135,1612133,Sun Nov 05 11:28:26 +0000 2017,@VirginTrains am I meant to understand these emails? Have booked ‘assistance’ for my mum when she travels - useless 😬😬🙄🤔 https://t.co/WZeG5wzf6F,"@494732 Hi Heather, if you need further advice on this, please contact our Journey Care team on 08000 158 123 ^HP"
1612137,1612136,Sun Nov 05 12:12:18 +0000 2017,@VirginTrains service to Crewe cancelled rerouted on #eastmidlandstrains so kind and helpful to help us figure out how to get home 😊👏,"@494733 Sorry for the delays, glad you are on your way home now. ^PA"
1612142,1612139,Sun Nov 05 12:12:17 +0000 2017,@VirginTrains why no brunch service on the 8.45 from Euston to Glasgow? 1st class for 5 hours and apparently only “breakfast”?!,@494734 At the weekend it is a reduced service Max. ^PA
1612141,1612143,Sun Nov 05 12:21:07 +0000 2017,@VirginTrains Yes understand that but you still advertise sandwich after 11am so why not provided or made clear if not available?,@494734 This will be something the staff onboard will be able to answer. ^PA
1612144,1612146,Sun Nov 05 13:25:21 +0000 2017,@VirginTrains Thanks. We now have our sandwiches 🌯,"@494734 Glad to hear it, Max ^HP"
1612150,1612147,Sun Nov 05 11:30:02 +0000 2017,"Hi @VirginTrains ,lady in this pic told me last week photography not allowed at #Preston station.When did you change this rule? https://t.co/d3aqcoMucx","@494735 Hi Jonathan, sorry to hear this. We'd have to speak to the team at Preston in regards to this issue, as we weren't aware ^HP"
1612149,1612151,Mon Nov 06 10:04:04 +0000 2017,@VirginTrains Any update on this please?I see @147630 was at #Preston again yesterday &amp;  many more of your staff have shared their pictures,"@494735 @147630 Not at the moment, Jonathan. We'll chase this up for you ^MM"
1612156,1612153,Sun Nov 05 12:12:07 +0000 2017,@VirginTrains Your #CX is just puff &amp; spin. If you cared you would have emailed/texted us or used your app to push a msg out. #NotSpandau,@494736 I'll feed your suggestions back. ^PA
1612160,1612157,Sun Nov 05 12:04:43 +0000 2017,"@VirginTrains You’ve been emailing me about Beam, but not the delays. Very poor. #NotSpandau",@494736 It isn't possible to email everyone regarding the delays I'm afraid Daz. ^PA
1612164,1612163,Sun Nov 05 11:29:22 +0000 2017,Actually cant belive I cant make todays game because of the fucking @VirginTrains at @213768. Fucking unbelievable.,"@494737 @213768 We're so sorry Callum, this is due to a signalling failure which has disrupted many services today I'm afraid ^HP"
1612167,1612165,Sun Nov 05 12:11:27 +0000 2017,"4hrs after leaving B'ham New St,I'm slowly returning having never made London 😢-👍for courteous&amp;helpful @VirginTrains @LondonMidland staff@MK","@260773 @LondonMidland Sorry for that, you can claim  a full refund via your point of purchase. ^PA"
1612166,1612168,Sun Nov 05 12:18:54 +0000 2017,@VirginTrains @LondonMidland Bought online. Automatic refund?,"@260773 @LondonMidland Not if you are abandoning the journey no, it's the point of purchase. ^PA"
1612169,1612171,Sun Nov 05 12:38:44 +0000 2017,@VirginTrains Last time it was credited automatically into my account and announcement on train said that as well?,"@260773 2/2 Delay Repay, if you claim back at point of purchase ^HP"
1612169,1612172,Sun Nov 05 12:38:44 +0000 2017,@VirginTrains Last time it was credited automatically into my account and announcement on train said that as well?,"@260773 1/2 This is usually the case Gary, however, if you are choosing not to travel at all, you should receive a full refund rather than"
1612176,1612174,Sun Nov 05 11:30:26 +0000 2017,@VirginTrains thanks for cancelling the trains from LTV and not telling anyone.,"@494107 We're so sorry for the inconvenience caused, Alice. Which service were you booked to travel on? ^HP"
1612179,1612177,Sun Nov 05 11:30:40 +0000 2017,@VirginTrains hi I needed to reserve a seat for my open return back to London Euston,"@256520 Hi Aleena, could you drop us a message with details of the service and we'll take a look? Thanks ^HP"
1612178,1612180,Sun Nov 05 12:17:20 +0000 2017,@VirginTrains Hi I have just waiting on a reply back!,@256520 When are you travelling? ^PA
1612181,1612182,Sun Nov 05 12:31:46 +0000 2017,@VirginTrains Today for the 12:47 from liverpool life e street,"@256520 Apologies Aleena, reservations had already closed for this service I'm afraid. Are you onboard now? ^HP"
1612183,1612184,Sun Nov 05 13:02:14 +0000 2017,"@VirginTrains Yes, all food thanks","@256520 Ahh good to hear Aleena, enjoy your journey ^HP"
1608857,1612185,Sun Nov 05 12:10:48 +0000 2017,@VirginTrains Is the 13:15 Manchester to Euston running?,"@435003 It should be yes, services are now running in and out of Euston. ^PA"
